Company,Time,Debt1,Debt2,Equity1,Equity2,FL,OL,SL,LL,Q,CF,CA,Cycle,Cycle*Q,Cycle*CF,Cycle*CA,ROA,SCALE
000910.SZ,20050630,-0.015187248,0.0190385422,0.0535132828,0.0589698116,-0.015187248,0.0342257898,0.0211172457,-0.002078703,,0.0462225401,0.5004482865,0,,0,0,0.0140314256,7.8576999505
000910.SZ,20050930,0.0391473188,0.0373409836,0.0029866955,-0.000554965,0.0391473188,-0.001806335,0.0392872495,-0.001946266,,0.0143638149,0.4752946994,0,,0,0,0.0222480442,7.8938255115
000910.SZ,20051231,0.1419491321,0.2868223737,0.0074515068,0.0120429922,0.1426952116,0.1441271994,0.2906665859,-0.003844175,,0.0493370095,0.587281291,1,,0.0493370095,0.587281291,0.0335497797,8.1553166282
000910.SZ,20060331,0.0614233284,0.1004494001,0.0020071275,0.005827778,0.0614233284,0.0390260143,0.1043276351,-0.003878292,,-0.176981515,0.4664735754,0,,0,0,0.0055474953,8.2563170611
000910.SZ,20060630,0.4329518479,0.5227137427,0.0770576625,0.0845801677,0.4329518479,0.0897618948,0.2529902982,0.2697234445,,0.0566826338,0.776127081,0,,0,0,0.0178898277,8.730869025
000910.SZ,20060930,0.0153287312,-0.053017845,0.0032551534,0.0100022678,0.0153287312,-0.06834656,-0.048185478,-0.004832351,,-0.086224319,0.4862128834,0,,0,0,0.020735342,8.6869008768
000910.SZ,20061231,-0.05783916,0.0064685814,-0.009359434,-0.000275605,-0.058176725,0.0646453063,0.0164757174,-0.010007136,,0.0975009233,0.5293266577,1,,0.0975009233,0.5293266577,0.0364938712,8.6930747391
000910.SZ,20070331,0.0677972956,0.1083064534,0.0787108029,0.0851472706,0.0706069987,0.0376994547,0.1022319593,0.0060744941,,-0.039574323,0.5604418873,0,,0,0,0.009653888,8.8699261459
000910.SZ,20070630,0.0192503312,0.0204042992,0.0028379471,0.0092057696,0.0192503312,0.001153968,0.0209047662,-0.000500467,,-0.007649005,0.5354976569,0,,0,0,0.0173964516,8.8991062889
000910.SZ,20070930,-0.023971296,0.0180507372,-0.008579258,-0.000939359,-0.024039551,0.0420902883,0.0154758418,0.0025748954,,0.0011200581,0.5036278038,1,,0.0011200581,0.5036278038,0.0276317392,8.9160729302
000910.SZ,20071231,-0.004968492,0.0436100044,0.0060958381,0.0162936941,-0.007149474,0.0507594783,0.0868228957,-0.043212891,,0.0468370794,0.5042893139,1,,0.0468370794,0.5042893139,0.0421758846,8.9742509838
000910.SZ,20080331,0.0190538026,-0.003778285,0.002288726,0.0072796462,0.0190538026,-0.022832101,0.0040131943,-0.007791492,,-0.082783824,0.4998980385,0,,0,0,0.0072796462,8.9777462292
000910.SZ,20080630,-0.00206804,0.0317911928,0.011008522,0.0176688445,-0.00206804,0.0338592451,0.0446911306,-0.012899925,,0.0850820002,0.5435893043,1,,0.0850820002,0.5435893043,0.0185824883,9.0260220109
000910.SZ,20080930,0.0385143288,-0.000643872,-0.005933428,-0.000502314,0.0385143288,-0.039158201,-0.02159414,0.0209502678,,-0.087442596,0.5235872421,1,,-0.087442596,0.5235872421,0.0258753164,9.0248751671
000910.SZ,20081231,-0.024398275,0.0193924112,0.0141091606,0.0217024979,-0.024398275,0.0437906864,0.0260590318,-0.006666621,,0.0839964968,0.5390230983,1,,0.0839964968,0.5390230983,0.0381456402,9.0651481236
000910.SZ,20090331,0.0396888842,0.0125884308,0.0016314623,0.0058579578,0.0396888842,-0.027100453,0.0188873174,-0.006298887,,-0.064849847,0.5258348381,0,,0,0,0.0058579462,9.0834264413
000910.SZ,20090630,0.0196808736,-0.017149418,-0.050022361,-0.044975254,0.0196808736,-0.03683028,0.0053447994,-0.022494206,,0.0358663374,0.5076531533,0,,0,0,0.0115904747,9.0192882021
000910.SZ,20090930,0.022192063,0.0571656952,-0.002392828,0.0035266276,0.022192063,0.0349736201,0.0569909563,0.0001747268,,-0.006553358,0.5671405528,0,,0,0,0.0193643185,9.0782100203
000910.SZ,20091231,-0.095751286,-0.106509597,-0.010512336,-0.001873533,-0.095751286,-0.010758311,-0.09518278,-0.011326817,,0.0870376056,0.509999666,1,,0.0870376056,0.509999666,0.031412964,8.9634912636
000910.SZ,20100331,0.0873996813,0.0627300511,0.001547119,0.0067653018,0.0873996685,-0.02466963,-0.030555172,0.0932852103,,-0.15805986,0.5948873111,0,,0,0,0.0067229471,9.030678168
000910.SZ,20100630,-0.001156349,0.0160466655,0.0011811348,0.0070910453,-0.001156337,0.0172030142,0.0078988462,0.0081478312,,0.0602261682,0.5622816168,0,,0,0,0.0132856059,9.0535522605
000910.SZ,20100930,-0.013187689,-0.023968739,0.0060084794,0.0134651533,-0.013187689,-0.01078105,-0.019737692,-0.004231048,,-0.050602246,0.5354383147,1,,-0.050602246,0.5354383147,0.026203051,9.0429931107
000910.SZ,20101231,0.0038808221,0.0116981346,0.0011712652,0.0053296478,0.0038808221,0.0078173124,0.0195205894,-0.007822455,,0.0595681451,0.5735238182,1,,0.0595681451,0.5735238182,0.0386119466,9.0598775569
000910.SZ,20110331,-0.002306321,-0.013761323,0.0013498046,0.0066451185,-0.002306321,-0.011454991,-0.013828659,0.0000673478,,-0.040745454,0.5931456639,0,,0,0,0.006681768,9.0527359114
000910.SZ,20110630,-0.002598797,0.0505374944,-0.009007483,-0.004989419,-0.002598797,0.0531362795,0.0520501129,-0.00151263,,0.0662056337,0.5947044559,1,,0.0662056337,0.5947044559,0.013523786,9.097277133
000910.SZ,20110930,-0.006890796,-0.01030178,0.0018330877,0.0011467548,-0.006890796,-0.003410984,-0.009610856,-0.000690924,,-0.04774436,0.546703753,1,,-0.04774436,0.546703753,0.0200736164,9.0880799427
000910.SZ,20111231,-0.003883988,0.0208149484,0.0039031983,0.0054446408,-0.000792424,0.0216073722,0.0252009825,-0.004386034,,0.0593580051,0.575294207,1,,0.0593580051,0.575294207,0.0244006031,9.1140006684
000910.SZ,20120331,0.0436637467,0.0023768728,0.0014291055,0.0042662189,0.0434125452,-0.041035672,0.0033075394,-0.000930667,,-0.063621728,0.5706851886,0,,0,0,0.0042804125,9.120621792
000910.SZ,20120630,0.0049016044,0.0504199999,0.0014175087,0.0031713922,0.0046478165,0.0457721834,0.056818112,-0.006398112,,0.0766706933,0.5305087872,1,,0.0766706933,0.5305087872,0.0079979355,9.1728264934
000910.SZ,20120930,-0.008959728,-0.03276437,0.0024675735,0.0050142079,-0.00920395,-0.02356041,-0.031879489,-0.00088487,,-0.037823066,0.4955841272,1,,-0.037823066,0.4955841272,0.0151429993,9.144684021
000910.SZ,20121231,-0.064057026,-0.060073397,-0.00627122,-0.001249407,-0.064314498,0.0042410902,-0.059157003,-0.000916405,,0.0983700382,0.503318139,1,,0.0983700382,0.503318139,0.025973754,9.0814003998
000910.SZ,20130331,-0.005924018,0.0170396297,0.0009414845,0.0030574156,-0.006202576,0.0232422056,0.017252274,-0.000212644,,-0.100101745,0.5611073738,0,,0,0,0.0031024768,9.1012981538
000910.SZ,20130630,-0.00440075,0.0008689043,0.0000157579,0.0005307839,-0.004678069,0.0055469736,0.0178097608,-0.016940857,,0.042984387,0.5314200778,0,,0,0,0.0082715418,9.1026968522
000910.SZ,20130930,-0.008634011,-0.027078862,0.0045661126,0.0075118077,-0.008915275,-0.018163576,-0.026862112,-0.000216739,,-0.027299754,0.4969396991,1,,-0.027299754,0.4969396991,0.0159483575,9.0829358403
000910.SZ,20131231,0.0319130501,-0.015062244,0.0018494681,0.0098246836,0.0316217092,-0.046683964,-0.014836727,-0.000225528,,0.0358397068,0.5073946805,1,,0.0358397068,0.5073946805,0.0295908757,9.077684516
000910.SZ,20140331,-0.017407393,-0.059413604,0.0000873977,0.002471047,-0.017704823,-0.041708769,-0.059182321,-0.000231272,,-0.109802656,0.5179010915,0,,0,0,0.0041114387,9.0190564327
000910.SZ,20140630,0.013915749,0.055186085,0.0032331109,0.0033537917,0.0135951405,0.0415909324,0.0554365397,-0.000250467,,0.0479306617,0.5415027557,0,,0,0,0.0118588971,9.0759469165
000910.SZ,20140930,-0.031351061,-0.028724271,-0.002413748,0.0013547788,-0.028841332,0.0001170723,-0.031300263,0.0025760026,,-0.008666005,0.4873796852,1,,-0.008666005,0.4873796852,0.0194790707,9.0481959018
000910.SZ,20141231,-0.041050261,-0.022232403,-0.024411822,-0.01472592,-0.041068666,0.0188362512,0.0682494621,-0.090481877,,0.0942968948,0.5084406211,1,,0.0942968948,0.5084406211,0.0322189331,9.0105373122
000910.SZ,20150331,-0.087159612,-0.019436531,0.0031604411,0.0060909252,-0.087178723,0.0677421923,-0.01941742,-0.000019111,,-0.003713664,0.5258318737,0,,0,0,0.0056526257,8.9971018535
000910.SZ,20150630,0.0145826036,0.0604045431,0.0028128502,0.0086397725,0.0145632339,0.0458413091,0.0554731935,0.0049313496,,0.0602250424,0.522750127,0,,0,0,0.0150269183,9.0638669514
000910.SZ,20150930,-0.038397766,-0.097255777,-0.023445778,-0.015569031,-0.038415873,-0.058839892,-0.097237658,-0.000018107,,-0.020069622,0.4471917868,0,,0,0,0.0283257969,8.9441541331
000910.SZ,20151231,-0.1406289,-0.071002904,-0.066280032,-0.083969936,-0.143633651,0.072630734,-0.067998166,-0.003004751,,0.2446581114,0.4171975491,1,,0.2446581114,0.4171975491,0.0509617166,8.775767622
000910.SZ,20160331,-0.0029791,-0.140115981,-0.000703152,0.0037761145,-0.0029791,-0.137136881,-0.133938768,-0.006177212,,-0.551575176,0.4946771655,0,,0,0,0.0046878402,8.6291916531
000910.SZ,20160630,0.0008818509,0.0595312622,0.0003407566,0.0088879043,0.0080342159,0.0514970463,0.0523788972,0.0071523651,,0.089931335,0.5349736257,0,,0,0,0.020308175,8.6953718114
000910.SZ,20160930,0.0350766363,0.0187341706,0.0063158788,0.0361867091,0.0401382797,-0.021404109,0.0136725272,0.0050616434,,0.0097710136,0.4775401595,0,,0,0,0.0514221982,8.7488375641
000910.SZ,20161231,-0.018698228,-0.108955124,0.0088187776,0.0499799742,-0.030001539,-0.078953585,-0.097651813,-0.011303311,,-0.058351244,0.4617783167,1,,-0.058351244,0.4617783167,0.0847394387,8.6880518495
000910.SZ,20170331,0.0070014487,-0.032589909,-0.001550707,0.005309262,0.0070014487,-0.039591357,-0.032589909,0,,0.0708597707,0.5019962943,0,,0,0,0.0066980574,8.6603921769
000910.SZ,20170630,0.0075227777,0.0354355275,0.0022909991,0.0084320471,0.0075227777,0.0279127498,0.0354355275,0,,0.0905693563,0.4761610504,0,,0,0,0.0265960657,8.7033248306
000910.SZ,20170930,-0.071918562,-0.050669145,0.0029764545,0.0400709518,-0.071918562,0.0212494169,-0.050669145,0,,0.035917507,0.4362904101,1,,0.035917507,0.4362904101,0.0670570531,8.69267006
000910.SZ,20171231,-0.02618062,0.0105441248,0.0040175215,0.0536847171,-0.02618062,0.0367247444,0.0105441248,0,,0.0992646657,0.4530151263,1,,0.0992646657,0.4530151263,0.1237509612,8.7549205048
000910.SZ,20180331,0.0034410015,-0.026447029,0.0004153384,0.0094827091,0.0034410015,-0.02988803,-0.026447029,0,,-0.216386649,0.4639885034,0,,0,0,0.0094676818,8.7378106428
000910.SZ,20180630,-0.000721051,0.0478924605,0.0065220225,0.0154381331,0.0004240779,0.0474683826,0.0467473314,0.0011451291,,0.0469787152,0.4802337154,1,,0.0469787152,0.4802337154,0.0320965287,8.7992166792
000910.SZ,20180930,-0.030010668,-0.080804513,0.018064702,0.0576602289,-0.030038048,-0.050766465,-0.080777133,-0.000027379,,-0.021993561,0.4300935731,1,,-0.021993561,0.4300935731,0.0715323086,8.7758003607
000910.SZ,20181231,0.0079586453,0.0266878499,0.0009943751,0.0446676133,0.0079306171,0.0187572328,0.0267158781,-0.000028028,,0.0482039517,0.4630148038,1,,0.0482039517,0.4630148038,0.1181158476,8.8447250099
000910.SZ,20190331,0.0006613002,-0.035155605,-0.001169668,0.0079221546,0.0006351388,-0.035790744,-0.035129444,-0.000026161,,-0.071530102,0.447855311,0,,0,0,0.0086622418,8.8171138558
000910.SZ,20190630,-0.004785562,0.0342732366,0.0017133966,0.0108801936,-0.004812455,0.039085692,0.0343001304,-0.000026894,,0.0402639976,0.4671760077,1,,0.0402639976,0.4671760077,0.0300252405,8.8612775536
000910.SZ,20190930,0.0292130637,0.0534521629,0.0031145299,0.0415053789,0.0326013021,0.0208508607,0.0499434166,0.0035087462,,0.0021444992,0.4892915962,1,,0.0021444992,0.4892915962,0.0681235562,8.9519931414
000910.SZ,20191231,-0.012926442,-0.008077757,0.0117891643,0.0444048564,-0.010339998,0.0022622412,-0.010625357,0.0025475996,,0.0499258339,0.5069747723,1,,0.0499258339,0.5069747723,0.0954298879,8.9876759684
000530.SZ,20030630,-0.026690339,-0.013200828,0.0014773637,0.016064755,-0.026690339,0.013489511,-0.013200828,0,,0.0112088215,0.2654133239,0,,0,0,0.0231558977,7.5383364451
000530.SZ,20030930,-0.015968471,0.0043256991,0.0008376528,0.0148384355,-0.015968471,0.0202941701,0.0043256991,0,,0.0262310347,0.2561385331,0,,0,0,0.0377778361,7.5573192606
000530.SZ,20031231,0,0.0074585349,0.000386169,0.0139967717,0,0.0074585349,0.0074585349,0,,0.0184325968,0.3183964346,1,,0.0184325968,0.3183964346,0.0459160358,7.5785476933
000530.SZ,20040331,-0.024542556,-0.022545457,0.0006519628,0.0081902089,-0.024542556,0.0019970994,-0.022545457,0,,-0.06228507,0.2756888853,0,,0,0,0.0081902089,7.564088412
000530.SZ,20040630,0.0010375001,0.037334129,-0.001132328,-0.004363777,0.0010375001,0.0362966289,0.0783153821,-0.040981253,,0.1136687678,0.2824412398,0,,0,0,0.0233402761,7.5965269007
000530.SZ,20040930,0,-0.036860483,0.0004400211,0.0129680686,0,-0.036860483,-0.036860483,0,,0.0018501277,0.2550747062,1,,0.0018501277,0.2550747062,0.0354265222,7.5723444334
000530.SZ,20041231,0,-0.011234549,0.0028761247,0.019593487,0,-0.011234549,-0.036958792,0.0257242429,,-0.011250909,0.2940933331,1,,-0.011250909,0.2940933331,0.0535452174,7.5806686293
000530.SZ,20050331,-0.00102044,0.0023489507,0.0004650145,0.0100240365,-0.00102044,0.0033693906,0.0023489507,0,,-0.099028592,0.2682422769,0,,0,0,0.009846633,7.592965747
000530.SZ,20050630,-0.017387453,0.0647373683,0.0089210738,0.0011070516,-0.017387453,0.0821248214,0.0647373683,0,,0.0256988572,0.2998521714,0,,0,0,0.0225151389,7.65673302
000530.SZ,20050930,0.0146110551,-0.009808274,0.0046860822,0.0235568982,0.0146110551,-0.024419329,-0.023993764,0.0141854904,,-0.003543488,0.2662287448,0,,0,0,0.0418070045,7.6703880363
000530.SZ,20051231,-0.037851346,-0.008885061,0.0053083306,0.015883199,-0.03099883,0.0221137684,-0.001744474,-0.007140588,,0.006812356,0.2811775216,1,,0.006812356,0.2811775216,0.0533334559,7.6773618008
000530.SZ,20060331,0,-0.011446575,0.0023748023,0.0107162546,-0.000020844,-0.011425731,-0.011425731,-0.000020844,,-0.033427739,0.2678605093,0,,0,0,0.0109931528,7.6766312139
000530.SZ,20060630,-0.001854135,0.0331415091,-0.00311402,0.0042740136,-0.002539563,0.0356810719,0.0338269366,-0.000685427,,0.0148778595,0.2638127631,0,,0,0,0.0249340403,7.7133637599
000530.SZ,20060930,-0.011089525,0.0039573596,0.0024401513,-0.001061367,-0.011222364,0.0151797235,0.004090198,-0.000132838,,-0.02896489,0.2687180703,0,,0,0,0.0448547824,7.7162556121
000530.SZ,20061231,-0.006874907,-0.027926175,0.004965785,0.0210462334,0.0050688351,-0.03299501,-0.039869917,0.0119437422,,0.0477041303,0.2691586969,1,,0.0477041303,0.2691586969,0.0646214096,7.7093518946
000530.SZ,20070331,0,0.0155439169,0.0020854184,0.0066665557,0.0001229197,0.0154209971,0.0154209971,0.0001229197,,-0.057642487,0.2796540806,0,,0,0,0.008832141,7.7313192631
000530.SZ,20070630,0.0008777295,0.0547005422,-0.001964359,-0.010050442,-0.001659567,0.0563601092,0.0572378388,-0.002537297,,0.0549687763,0.2653855561,0,,0,0,0.0257847088,7.7750012603
000530.SZ,20070930,0.0239460956,-0.009980649,0.0058543162,0.0239207631,0.0230892455,-0.033069894,-0.009123798,-0.00085685,,-0.028978431,0.2526600016,1,,-0.028978431,0.2526600016,0.0440861483,7.788845105
000530.SZ,20071231,0.0045576423,0.0502468875,0.0034541957,0.0199263435,0.0285947306,0.0216521569,0.0262097992,0.0240370883,,-0.023814095,0.2890663487,1,,-0.023814095,0.2890663487,0.05892642,7.8566656386
000530.SZ,20080331,-0.000774325,-0.03144752,-0.000528748,0.0049911849,-0.001408846,-0.030038673,-0.030812999,-0.000634521,,-0.002491043,0.2718035202,0,,0,0,0.0064486587,7.8298530374
000530.SZ,20080630,-0.005169891,0.0364979986,0.0029843394,0.000957782,-0.006324049,0.0428220478,0.0376521569,-0.001154158,,0.0221328202,0.2835647814,1,,0.0221328202,0.2835647814,0.0283600732,7.8666243884
000530.SZ,20080930,0.0172496763,0.0192236526,-0.002302832,0.0092978822,0.017817689,0.0014059636,0.01865564,0.0005680127,,-0.032005164,0.2742668255,1,,-0.032005164,0.2742668255,0.0402237919,7.8947467564
000530.SZ,20081231,0.0037269627,0.0021219462,-0.000359056,0.0114727093,0.0001570915,0.0019648547,0.024326631,-0.022204685,,0.0658422377,0.2690280081,1,,0.0658422377,0.2690280081,0.0505483108,7.9082498705
000530.SZ,20090331,0,0.0049213374,0.0013760345,0.0081857561,-0.000094866,0.0050162033,0.0050162033,-0.000094866,,-0.059211695,0.257883858,0,,0,0,0.0071951789,7.9212717729
000530.SZ,20090630,0,-0.017780562,0.0021645769,-0.000974277,0.0000468556,-0.017827417,-0.017827417,0.0000468556,,0.0250974776,0.2453646606,0,,0,0,0.0244831283,7.9023388314
000530.SZ,20090930,-0.018493872,-0.012422038,0.0007077605,0.0117086185,-0.018377916,0.0059558776,-0.012537995,0.0001159566,,-0.002761616,0.2391195556,0,,0,0,0.0374552328,7.9016251572
000530.SZ,20091231,-0.018507076,0.0065451013,0.0010920655,-0.004835307,-0.019801016,0.0263461547,0.0078390791,-0.001293941,,0.0542164041,0.2382126769,1,,0.0542164041,0.2382126769,0.0324678142,7.9033334919
000530.SZ,20100331,0.0037689992,-0.006439889,0.0035948123,0.007480281,0.0066183996,-0.013058326,-0.013058326,0.0066183996,,-0.057779238,0.237617923,0,,0,0,0.0049641415,7.9043733426
000530.SZ,20100630,0,0.0265874223,-0.006832147,-0.004435008,-0.002234798,0.0288222569,0.0288222569,-0.002234798,,-0.016000528,0.2352405553,0,,0,0,0.0286310498,7.9262839564
000530.SZ,20100930,0,0.0111493644,0.0014436368,0.0149324108,-0.000729691,0.0118790192,0.0118790192,-0.000729691,,0.00211887,0.2305304849,1,,0.00211887,0.2305304849,0.0423823113,7.9520314028
000530.SZ,20101231,0.0010558395,0.0278891552,0.0004040346,-0.002887052,0.0103956195,0.0174935356,0.0185493751,0.0093397801,,0.0318417958,0.2483496701,1,,0.0318417958,0.2483496701,0.0385699921,7.976726067
000530.SZ,20110331,0,0.0340803683,0.0013145947,0.0063060441,-6.523873E-6,0.0340868921,0.0340868921,-6.523873E-6,,-0.000624403,0.2445475789,0,,0,0,0.0058459738,8.0163182945
000530.SZ,20110630,-0.016501644,0.0344682042,0.007840921,0.0164227988,-0.014643064,0.0491112677,0.032609624,0.0018585801,,0.0334876105,0.2336499735,1,,0.0334876105,0.2336499735,0.0334567194,8.0659566417
000530.SZ,20110930,0,-0.017294418,-0.001307204,0.0049076049,-0.001204698,-0.016089751,-0.016089751,-0.001204698,,-0.026178656,0.2289949733,1,,-0.026178656,0.2289949733,0.0392987767,8.053492473
000530.SZ,20111231,-0.003243492,-0.011158916,-0.007106873,-0.017809251,-0.008787192,-0.00237166,-0.00237166,-0.008787192,,0.0445520973,0.2448620861,1,,0.0445520973,0.2448620861,0.0297194812,8.0240964449
000530.SZ,20120331,0,-0.018916737,0.0004955036,-0.01063589,0.0004786059,-0.019395343,-0.019395343,0.0004786059,,-0.082419662,0.2367766506,0,,0,0,0.0065573096,7.9940983409
000530.SZ,20120630,0,-0.043985099,-0.00146493,0.013857718,-0.001153094,-0.042832005,-0.042832005,-0.001153094,,-0.038719084,0.2290974082,1,,-0.038719084,0.2290974082,0.0232245733,7.9635078038
000530.SZ,20120930,-0.001043792,0.0151767981,0.0012180699,0.0100368556,-0.001043792,0.0162205896,0.0151767981,0,,0.0251767383,0.2262119568,1,,0.0251767383,0.2262119568,0.0339828593,7.9884088713
000530.SZ,20121231,0.006617786,-0.012081769,0.000334283,0.008886906,0.0033997433,-0.015481547,-0.008863761,-0.003218043,,0.0055942012,0.2728119495,1,,0.0055942012,0.2728119495,0.0427761809,7.9852088593
000530.SZ,20130331,0.0034046138,-0.008062636,0.0005501175,0.0077608172,0.0039336908,-0.011996293,-0.008591679,0.000529077,,0.0142010527,0.2580194401,0,,0,0,0.0077608172,7.9849069947
000530.SZ,20130630,0,0.0055477903,-0.001226031,-0.004849702,-0.001156181,0.0067039376,0.0067039376,-0.001156181,,0.002043964,0.2563460216,0,,0,0,0.0228467473,7.9856048396
000530.SZ,20130930,0,-0.000805451,0.0006143576,0.0107660275,-0.00004979,-0.000755661,-0.000755661,-0.00004979,,0.0072814576,0.2441553332,1,,0.0072814576,0.2441553332,0.0339519677,7.9955161366
000530.SZ,20131231,-0.00067394,-0.019981152,0.0004126874,0.0199031433,-0.002244525,-0.017736627,-0.018410568,-0.001570584,,0.0140991353,0.2428871241,1,,0.0140991353,0.2428871241,0.053565318,7.995438125
000530.SZ,20140331,0.0008424912,-0.001058506,0.0006046054,0.0075611559,0.0008424912,-0.001900997,-0.001058506,0,,-0.02932705,0.227744265,0,,0,0,0.0075662109,8.001919724
000530.SZ,20140630,0,0.0110508098,0.0000460042,-0.002226247,-0.001150071,0.0122008804,0.0122008804,-0.001150071,,0.0128878961,0.2182054887,0,,0,0,0.0232110432,8.010705545
000530.SZ,20140930,0.0016594524,0.0158007412,-0.00121764,0.0077028128,0.0016594524,0.0141412888,0.0158007412,0,,0.0009528575,0.2229129084,1,,0.0009528575,0.2229129084,0.0320536832,8.0339371759
000530.SZ,20141231,0.0048640348,-0.014748856,-0.001143275,0.0050437447,0.0014856384,-0.016234494,-0.01137046,-0.003378396,,0.0037733237,0.2364479964,1,,0.0037733237,0.2364479964,0.0371350575,8.0241846302
